user,service,value,startDate,id,type
d4guBrpB,cortado,1.0,1581933300000,813,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1581937973000,814,INTERACTION
FmxgvxmU,cortado,1.0,1581938726000,815,INTERACTION
D6F0qp7s7,cortado,1.0,1581949793000,816,INTERACTION
93xlxT,chocolate,1.0,1581954636000,817,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1582013291000,818,INTERACTION
gKUuuzg9,milk_coffee,1.0,1582018701000,819,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1582023869000,820,INTERACTION
FmxgvxmU,cortado,1.0,1582026154000,821,INTERACTION
D6F0qp7s7,cortado,1.0,1582036485000,822,INTERACTION
93xlxT,chocolate,1.0,1582040489000,823,INTERACTION
d4guBrpB,cortado,1.0,1582043798000,824,INTERACTION
FmxgvxmU,cortado,1.0,1582096763000,825,INTERACTION
CuAgSlJwl,cortado,1.0,1582102150000,826,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1582103721000,827,INTERACTION
93xlxT,cortado decaffeinated,1.0,1582106163000,828,INTERACTION
gKUuuzg9,chocolate,1.0,1582114186000,829,INTERACTION
D6F0qp7s7,cortado,1.0,1582118996000,830,INTERACTION
5pVcV5V,chocolate,1.0,1582119122000,831,INTERACTION
gKUuuzg9,milk_coffee,1.0,1582189227000,832,INTERACTION
d4guBrpB,cortado,1.0,1582190359000,833,INTERACTION
FmxgvxmU,cortado,1.0,1582191862000,834,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1582198019000,835,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1582204326000,836,INTERACTION
D6F0qp7s7,cortado,1.0,1582206034000,837,INTERACTION
93xlxT,chocolate,1.0,1582213157000,838,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1582267869000,839,INTERACTION
d4guBrpB,cortado,1.0,1582275663000,840,INTERACTION
gKUuuzg9,milk_coffee,1.0,1582277728000,841,INTERACTION
93xlxT,chocolate,1.0,1582277775000,842,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1582277949000,843,INTERACTION
FmxgvxmU,cortado,1.0,1582284343000,844,INTERACTION
D6F0qp7s7,cortado,1.0,1582289629000,845,INTERACTION
gKUuuzg9,chocolate,1.0,1582527740000,846,INTERACTION
5pVcV5V,chocolate,1.0,1582529451000,847,INTERACTION
CuAgSlJwl,cortado,1.0,1582534707000,848,INTERACTION
FmxgvxmU,cortado,1.0,1582538253000,849,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1582539040000,850,INTERACTION
D6F0qp7s7,cortado,1.0,1582553743000,851,INTERACTION
93xlxT,cortado decaffeinated,1.0,1582559599000,852,INTERACTION
gKUuuzg9,milk_coffee,1.0,1582614493000,853,INTERACTION
FmxgvxmU,cortado,1.0,1582614914000,854,INTERACTION
d4guBrpB,cortado,1.0,1582625135000,855,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1582628699000,856,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1582628832000,857,INTERACTION
D6F0qp7s7,cortado,1.0,1582637369000,858,INTERACTION
93xlxT,chocolate,1.0,1582645172000,859,INTERACTION
gKUuuzg9,milk_coffee,1.0,1582700716000,860,INTERACTION
FmxgvxmU,cortado,1.0,1582701847000,861,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1582704731000,862,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1582710846000,863,INTERACTION
D6F0qp7s7,cortado,1.0,1582726620000,864,INTERACTION
93xlxT,chocolate,1.0,1582729299000,865,INTERACTION
d4guBrpB,cortado,1.0,1582734090000,866,INTERACTION
CuAgSlJwl,cortado,1.0,1582783231000,867,INTERACTION
93xlxT,cortado decaffeinated,1.0,1582796832000,868,INTERACTION
gKUuuzg9,chocolate,1.0,1582805456000,869,INTERACTION
FmxgvxmU,cortado,1.0,1582808770000,870,INTERACTION
5pVcV5V,chocolate,1.0,1582809710000,871,INTERACTION
D6F0qp7s7,cortado,1.0,1582812941000,872,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1582821271000,873,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1582872743000,874,INTERACTION
gKUuuzg9,milk_coffee,1.0,1582874191000,875,INTERACTION
d4guBrpB,cortado,1.0,1582881012000,876,INTERACTION
93xlxT,chocolate,1.0,1582882452000,877,INTERACTION
FmxgvxmU,cortado,1.0,1582890575000,878,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1582895162000,879,INTERACTION
D6F0qp7s7,cortado,1.0,1582898819000,880,INTERACTION
93xlxT,chocolate,1.0,1582968915000,881,INTERACTION
d4guBrpB,cortado,1.0,1582970491000,882,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1582975189000,883,INTERACTION
gKUuuzg9,milk_coffee,1.0,1582978117000,884,INTERACTION
D6F0qp7s7,cortado,1.0,1582980827000,885,INTERACTION
FmxgvxmU,cortado,1.0,1582982245000,886,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1582982332000,887,INTERACTION
CuAgSlJwl,cortado,1.0,1583131986000,888,INTERACTION
5pVcV5V,chocolate,1.0,1583133704000,889,INTERACTION
gKUuuzg9,chocolate,1.0,1583142814000,890,INTERACTION
FmxgvxmU,cortado,1.0,1583142816000,891,INTERACTION
93xlxT,cortado decaffeinated,1.0,1583142902000,892,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1583143342000,893,INTERACTION
D6F0qp7s7,cortado,1.0,1583159698000,894,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1583218266000,895,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1583220291000,896,INTERACTION
FmxgvxmU,cortado,1.0,1583220606000,897,INTERACTION
gKUuuzg9,milk_coffee,1.0,1583238757000,898,INTERACTION
D6F0qp7s7,cortado,1.0,1583242532000,899,INTERACTION
93xlxT,chocolate,1.0,1583250876000,900,INTERACTION
d4guBrpB,cortado,1.0,1583253197000,901,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1583301932000,902,INTERACTION
FmxgvxmU,cortado,1.0,1583306239000,903,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1583312725000,904,INTERACTION
93xlxT,chocolate,1.0,1583314455000,905,INTERACTION
gKUuuzg9,milk_coffee,1.0,1583315075000,906,INTERACTION
D6F0qp7s7,cortado,1.0,1583331061000,907,INTERACTION
d4guBrpB,cortado,1.0,1583338518000,908,INTERACTION
gKUuuzg9,chocolate,1.0,1583392090000,909,INTERACTION
CuAgSlJwl,cortado,1.0,1583396006000,910,INTERACTION
FmxgvxmU,cortado,1.0,1583401878000,911,INTERACTION
5pVcV5V,chocolate,1.0,1583414629000,912,INTERACTION
D6F0qp7s7,cortado,1.0,1583418716000,913,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1583420150000,914,INTERACTION
93xlxT,cortado decaffeinated,1.0,1583423261000,915,INTERACTION
FmxgvxmU,cortado,1.0,1583478545000,916,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1583481806000,917,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1583487492000,918,INTERACTION
93xlxT,chocolate,1.0,1583487680000,919,INTERACTION
d4guBrpB,cortado,1.0,1583488699000,920,INTERACTION
gKUuuzg9,milk_coffee,1.0,1583497547000,921,INTERACTION
D6F0qp7s7,cortado,1.0,1583505360000,922,INTERACTION
gKUuuzg9,milk_coffee,1.0,1583737409000,923,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1583738264000,924,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1583743518000,925,INTERACTION
FmxgvxmU,cortado,1.0,1583744479000,926,INTERACTION
d4guBrpB,cortado,1.0,1583749110000,927,INTERACTION
D6F0qp7s7,cortado,1.0,1583760335000,928,INTERACTION
93xlxT,chocolate,1.0,1583768414000,929,INTERACTION
FmxgvxmU,cortado,1.0,1583825480000,930,INTERACTION
93xlxT,cortado decaffeinated,1.0,1583832737000,931,INTERACTION
gKUuuzg9,chocolate,1.0,1583833474000,932,INTERACTION
CuAgSlJwl,cortado,1.0,1583839257000,933,INTERACTION
5pVcV5V,chocolate,1.0,1583839477000,934,INTERACTION
D6F0qp7s7,cortado,1.0,1583850338000,935,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1583857997000,936,INTERACTION
gKUuuzg9,milk_coffee,1.0,1583910691000,937,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1583919628000,938,INTERACTION
d4guBrpB,cortado,1.0,1583921679000,939,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1583925587000,940,INTERACTION
FmxgvxmU,cortado,1.0,1583926051000,941,INTERACTION
D6F0qp7s7,cortado,1.0,1583935787000,942,INTERACTION
93xlxT,chocolate,1.0,1583941652000,943,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1584000308000,944,INTERACTION
gKUuuzg9,milk_coffee,1.0,1584006383000,945,INTERACTION
d4guBrpB,cortado,1.0,1584006980000,946,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1584011310000,947,INTERACTION
FmxgvxmU,cortado,1.0,1584012457000,948,INTERACTION
D6F0qp7s7,cortado,1.0,1584022664000,949,INTERACTION
93xlxT,chocolate,1.0,1584027338000,950,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1584090246000,951,INTERACTION
FmxgvxmU,cortado,1.0,1584093557000,952,INTERACTION
CuAgSlJwl,cortado,1.0,1584097773000,953,INTERACTION
gKUuuzg9,chocolate,1.0,1584101097000,954,INTERACTION
5pVcV5V,chocolate,1.0,1584105772000,955,INTERACTION
D6F0qp7s7,cortado,1.0,1584106899000,956,INTERACTION
93xlxT,cortado decaffeinated,1.0,1584111638000,957,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1584338667000,958,INTERACTION
d4guBrpB,cortado,1.0,1584353006000,959,INTERACTION
gKUuuzg9,milk_coffee,1.0,1584361621000,960,INTERACTION
FmxgvxmU,cortado,1.0,1584364630000,961,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1584365104000,962,INTERACTION
D6F0qp7s7,cortado,1.0,1584365372000,963,INTERACTION
93xlxT,chocolate,1.0,1584373233000,964,INTERACTION
FmxgvxmU,cortado,1.0,1584429003000,965,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1584432013000,966,INTERACTION
gKUuuzg9,milk_coffee,1.0,1584437956000,967,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1584438322000,968,INTERACTION
93xlxT,chocolate,1.0,1584438495000,969,INTERACTION
D6F0qp7s7,cortado,1.0,1584454715000,970,INTERACTION
d4guBrpB,cortado,1.0,1584456232000,971,INTERACTION
gKUuuzg9,chocolate,1.0,1584515779000,972,INTERACTION
CuAgSlJwl,cortado,1.0,1584521414000,973,INTERACTION
93xlxT,cortado decaffeinated,1.0,1584524362000,974,INTERACTION
FmxgvxmU,cortado,1.0,1584524426000,975,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1584525368000,976,INTERACTION
5pVcV5V,chocolate,1.0,1584530542000,977,INTERACTION
D6F0qp7s7,cortado,1.0,1584535365000,978,INTERACTION
FmxgvxmU,cortado,1.0,1584603315000,979,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1584605595000,980,INTERACTION
gKUuuzg9,milk_coffee,1.0,1584610465000,981,INTERACTION
d4guBrpB,cortado,1.0,1584612196000,982,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1584623816000,983,INTERACTION
D6F0qp7s7,cortado,1.0,1584625378000,984,INTERACTION
93xlxT,chocolate,1.0,1584633559000,985,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1584694759000,986,INTERACTION
93xlxT,chocolate,1.0,1584697873000,987,INTERACTION
FmxgvxmU,cortado,1.0,1584705039000,988,INTERACTION
gKUuuzg9,milk_coffee,1.0,1584706422000,989,INTERACTION
D6F0qp7s7,cortado,1.0,1584707579000,990,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1584709502000,991,INTERACTION
d4guBrpB,cortado,1.0,1584715436000,992,INTERACTION
CuAgSlJwl,cortado,1.0,1584953172000,993,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1584955276000,994,INTERACTION
FmxgvxmU,cortado,1.0,1584963882000,995,INTERACTION
gKUuuzg9,chocolate,1.0,1584965944000,996,INTERACTION
5pVcV5V,chocolate,1.0,1584968990000,997,INTERACTION
D6F0qp7s7,cortado,1.0,1584973731000,998,INTERACTION
93xlxT,cortado decaffeinated,1.0,1584978799000,999,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1585032630000,1000,INTERACTION
FmxgvxmU,cortado,1.0,1585034116000,1001,INTERACTION
d4guBrpB,cortado,1.0,1585040636000,1002,INTERACTION
93xlxT,chocolate,1.0,1585042626000,1003,INTERACTION
gKUuuzg9,milk_coffee,1.0,1585043795000,1004,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1585055224000,1005,INTERACTION
D6F0qp7s7,cortado,1.0,1585057539000,1006,INTERACTION
d4guBrpB,cortado,1.0,1585127777000,1007,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1585129521000,1008,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1585135259000,1009,INTERACTION
FmxgvxmU,cortado,1.0,1585136847000,1010,INTERACTION
gKUuuzg9,milk_coffee,1.0,1585139082000,1011,INTERACTION
D6F0qp7s7,cortado,1.0,1585148338000,1012,INTERACTION
93xlxT,chocolate,1.0,1585151900000,1013,INTERACTION
5pVcV5V,chocolate,1.0,1585207304000,1014,INTERACTION
93xlxT,cortado decaffeinated,1.0,1585216406000,1015,INTERACTION
CuAgSlJwl,cortado,1.0,1585221160000,1016,INTERACTION
FmxgvxmU,cortado,1.0,1585222047000,1017,INTERACTION
gKUuuzg9,chocolate,1.0,1585225428000,1018,INTERACTION
D6F0qp7s7,cortado,1.0,1585231356000,1019,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1585234799000,1020,INTERACTION
gKUuuzg9,milk_coffee,1.0,1585292725000,1021,INTERACTION
FmxgvxmU,cortado,1.0,1585294042000,1022,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1585307018000,1023,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1585307135000,1024,INTERACTION
D6F0qp7s7,cortado,1.0,1585319273000,1025,INTERACTION
d4guBrpB,cortado,1.0,1585320767000,1026,INTERACTION
93xlxT,chocolate,1.0,1585323567000,1027,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1585548481000,1028,INTERACTION
FmxgvxmU,cortado,1.0,1585549869000,1029,INTERACTION
gKUuuzg9,milk_coffee,1.0,1585557211000,1030,INTERACTION
d4guBrpB,cortado,1.0,1585559261000,1031,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1585563780000,1032,INTERACTION
D6F0qp7s7,cortado,1.0,1585574317000,1033,INTERACTION
93xlxT,chocolate,1.0,1585576840000,1034,INTERACTION
5pVcV5V,chocolate,1.0,1585635295000,1035,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1585642504000,1036,INTERACTION
gKUuuzg9,chocolate,1.0,1585644566000,1037,INTERACTION
CuAgSlJwl,cortado,1.0,1585650182000,1038,INTERACTION
FmxgvxmU,cortado,1.0,1585658045000,1039,INTERACTION
D6F0qp7s7,cortado,1.0,1585661995000,1040,INTERACTION
93xlxT,cortado decaffeinated,1.0,1585666272000,1041,INTERACTION
gKUuuzg9,milk_coffee,1.0,1585721409000,1042,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1585727468000,1043,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1585730190000,1044,INTERACTION
d4guBrpB,cortado,1.0,1585735163000,1045,INTERACTION
FmxgvxmU,cortado,1.0,1585737027000,1046,INTERACTION
D6F0qp7s7,cortado,1.0,1585741187000,1047,INTERACTION
93xlxT,chocolate,1.0,1585752197000,1048,INTERACTION
gKUuuzg9,milk_coffee,1.0,1585807873000,1049,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1585808382000,1050,INTERACTION
93xlxT,chocolate,1.0,1585817234000,1051,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1585821949000,1052,INTERACTION
FmxgvxmU,cortado,1.0,1585823373000,1053,INTERACTION
D6F0qp7s7,cortado,1.0,1585835075000,1054,INTERACTION
d4guBrpB,cortado,1.0,1585840288000,1055,INTERACTION
CuAgSlJwl,cortado,1.0,1585900338000,1056,INTERACTION
FmxgvxmU,cortado,1.0,1585910930000,1057,INTERACTION
gKUuuzg9,chocolate,1.0,1585912300000,1058,INTERACTION
D6F0qp7s7,cortado,1.0,1585914279000,1059,INTERACTION
5pVcV5V,chocolate,1.0,1585916877000,1060,INTERACTION
93xlxT,cortado decaffeinated,1.0,1585925844000,1061,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1585927105000,1062,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1586149289000,1063,INTERACTION
gKUuuzg9,milk_coffee,1.0,1586154385000,1064,INTERACTION
FmxgvxmU,cortado,1.0,1586154605000,1065,INTERACTION
93xlxT,chocolate,1.0,1586161888000,1066,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1586167654000,1067,INTERACTION
D6F0qp7s7,cortado,1.0,1586178939000,1068,INTERACTION
d4guBrpB,cortado,1.0,1586186194000,1069,INTERACTION
gKUuuzg9,milk_coffee,1.0,1586239688000,1070,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1586245769000,1071,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1586248813000,1072,INTERACTION
93xlxT,chocolate,1.0,1586249589000,1073,INTERACTION
FmxgvxmU,cortado,1.0,1586256826000,1074,INTERACTION
D6F0qp7s7,cortado,1.0,1586263720000,1075,INTERACTION
d4guBrpB,cortado,1.0,1586267396000,1076,INTERACTION
CuAgSlJwl,cortado,1.0,1586322561000,1077,INTERACTION
gKUuuzg9,chocolate,1.0,1586335158000,1078,INTERACTION
93xlxT,cortado decaffeinated,1.0,1586335626000,1079,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1586337147000,1080,INTERACTION
FmxgvxmU,cortado,1.0,1586343270000,1081,INTERACTION
5pVcV5V,chocolate,1.0,1586348764000,1082,INTERACTION
D6F0qp7s7,cortado,1.0,1586352644000,1083,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1586409439000,1084,INTERACTION
gKUuuzg9,milk_coffee,1.0,1586413819000,1085,INTERACTION
FmxgvxmU,cortado,1.0,1586421799000,1086,INTERACTION
d4guBrpB,cortado,1.0,1586423000000,1087,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1586426834000,1088,INTERACTION
D6F0qp7s7,cortado,1.0,1586432645000,1089,INTERACTION
93xlxT,chocolate,1.0,1586443051000,1090,INTERACTION
FmxgvxmU,cortado,1.0,1586505632000,1091,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1586507953000,1092,INTERACTION
93xlxT,chocolate,1.0,1586508144000,1093,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1586513622000,1094,INTERACTION
gKUuuzg9,milk_coffee,1.0,1586518003000,1095,INTERACTION
D6F0qp7s7,cortado,1.0,1586525439000,1096,INTERACTION
d4guBrpB,cortado,1.0,1586532499000,1097,INTERACTION
CuAgSlJwl,cortado,1.0,1586754560000,1098,INTERACTION
gKUuuzg9,chocolate,1.0,1586757921000,1099,INTERACTION
5pVcV5V,chocolate,1.0,1586758322000,1100,INTERACTION
FmxgvxmU,cortado,1.0,1586768005000,1101,INTERACTION
D6F0qp7s7,cortado,1.0,1586784221000,1102,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1586785023000,1103,INTERACTION
93xlxT,cortado decaffeinated,1.0,1586789013000,1104,INTERACTION
gKUuuzg9,milk_coffee,1.0,1586854235000,1105,INTERACTION
93xlxT,chocolate,1.0,1586854581000,1106,INTERACTION
d4guBrpB,cortado,1.0,1586855321000,1107,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1586858742000,1108,INTERACTION
FmxgvxmU,cortado,1.0,1586861020000,1109,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1586861772000,1110,INTERACTION
D6F0qp7s7,cortado,1.0,1586872613000,1111,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1586934257000,1112,INTERACTION
d4guBrpB,cortado,1.0,1586937915000,1113,INTERACTION
gKUuuzg9,milk_coffee,1.0,1586940502000,1114,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1586953073000,1115,INTERACTION
FmxgvxmU,cortado,1.0,1586953680000,1116,INTERACTION
D6F0qp7s7,cortado,1.0,1586955704000,1117,INTERACTION
93xlxT,chocolate,1.0,1586961930000,1118,INTERACTION
FmxgvxmU,cortado,1.0,1587018381000,1119,INTERACTION
CuAgSlJwl,cortado,1.0,1587023286000,1120,INTERACTION
gKUuuzg9,chocolate,1.0,1587026009000,1121,INTERACTION
93xlxT,cortado decaffeinated,1.0,1587027190000,1122,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1587028097000,1123,INTERACTION
5pVcV5V,chocolate,1.0,1587031590000,1124,INTERACTION
D6F0qp7s7,cortado,1.0,1587037483000,1125,INTERACTION
gKUuuzg9,milk_coffee,1.0,1587103768000,1126,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1587109808000,1127,INTERACTION
d4guBrpB,cortado,1.0,1587110481000,1128,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1587112648000,1129,INTERACTION
D6F0qp7s7,cortado,1.0,1587123461000,1130,INTERACTION
FmxgvxmU,cortado,1.0,1587125520000,1131,INTERACTION
93xlxT,chocolate,1.0,1587134260000,1132,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1587369072000,1133,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1587371906000,1134,INTERACTION
93xlxT,chocolate,1.0,1587372548000,1135,INTERACTION
gKUuuzg9,milk_coffee,1.0,1587381280000,1136,INTERACTION
D6F0qp7s7,cortado,1.0,1587383161000,1137,INTERACTION
FmxgvxmU,cortado,1.0,1587384736000,1138,INTERACTION
d4guBrpB,cortado,1.0,1587390541000,1139,INTERACTION
CuAgSlJwl,cortado,1.0,1587445270000,1140,INTERACTION
gKUuuzg9,chocolate,1.0,1587450691000,1141,INTERACTION
FmxgvxmU,cortado,1.0,1587466361000,1142,INTERACTION
5pVcV5V,chocolate,1.0,1587471892000,1143,INTERACTION
D6F0qp7s7,cortado,1.0,1587474177000,1144,INTERACTION
93xlxT,cortado decaffeinated,1.0,1587480984000,1145,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1587483161000,1146,INTERACTION
FmxgvxmU,cortado,1.0,1587535871000,1147,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1587536523000,1148,INTERACTION
93xlxT,chocolate,1.0,1587544950000,1149,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1587549998000,1150,INTERACTION
gKUuuzg9,milk_coffee,1.0,1587554271000,1151,INTERACTION
D6F0qp7s7,cortado,1.0,1587556259000,1152,INTERACTION
d4guBrpB,cortado,1.0,1587562907000,1153,INTERACTION
gKUuuzg9,milk_coffee,1.0,1587622594000,1154,INTERACTION
FmxgvxmU,cortado,1.0,1587623307000,1155,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1587631151000,1156,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1587636947000,1157,INTERACTION
D6F0qp7s7,cortado,1.0,1587641212000,1158,INTERACTION
d4guBrpB,cortado,1.0,1587647081000,1159,INTERACTION
93xlxT,chocolate,1.0,1587653294000,1160,INTERACTION
gKUuuzg9,chocolate,1.0,1587708507000,1161,INTERACTION
FmxgvxmU,cortado,1.0,1587708680000,1162,INTERACTION
5pVcV5V,chocolate,1.0,1587708841000,1163,INTERACTION
CuAgSlJwl,cortado,1.0,1587723658000,1164,INTERACTION
D6F0qp7s7,cortado,1.0,1587733848000,1165,INTERACTION
93xlxT,cortado decaffeinated,1.0,1587739336000,1166,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1587742455000,1167,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1587974473000,1168,INTERACTION
gKUuuzg9,milk_coffee,1.0,1587977547000,1169,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1587981701000,1170,INTERACTION
FmxgvxmU,cortado,1.0,1587983994000,1171,INTERACTION
D6F0qp7s7,cortado,1.0,1587991066000,1172,INTERACTION
d4guBrpB,cortado,1.0,1587995702000,1173,INTERACTION
93xlxT,chocolate,1.0,1587999273000,1174,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588060093000,1175,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588062689000,1176,INTERACTION
d4guBrpB,cortado,1.0,1588065080000,1177,INTERACTION
FmxgvxmU,cortado,1.0,1588076163000,1178,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588076953000,1179,INTERACTION
D6F0qp7s7,cortado,1.0,1588078984000,1180,INTERACTION
93xlxT,chocolate,1.0,1588085371000,1181,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588150508000,1182,INTERACTION
CuAgSlJwl,cortado,1.0,1588155173000,1183,INTERACTION
FmxgvxmU,cortado,1.0,1588157009000,1184,INTERACTION
gKUuuzg9,chocolate,1.0,1588159059000,1185,INTERACTION
5pVcV5V,chocolate,1.0,1588163234000,1186,INTERACTION
D6F0qp7s7,cortado,1.0,1588166439000,1187,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588173747000,1188,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588227849000,1189,INTERACTION
FmxgvxmU,cortado,1.0,1588228448000,1190,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588233270000,1191,INTERACTION
93xlxT,chocolate,1.0,1588236028000,1192,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588241140000,1193,INTERACTION
D6F0qp7s7,cortado,1.0,1588251779000,1194,INTERACTION
d4guBrpB,cortado,1.0,1588254883000,1195,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588572574000,1196,INTERACTION
FmxgvxmU,cortado,1.0,1588573767000,1197,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588586482000,1198,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588587354000,1199,INTERACTION
D6F0qp7s7,cortado,1.0,1588596755000,1200,INTERACTION
d4guBrpB,cortado,1.0,1588600191000,1201,INTERACTION
93xlxT,chocolate,1.0,1588603111000,1202,INTERACTION
FmxgvxmU,cortado,1.0,1588667784000,1203,INTERACTION
CuAgSlJwl,cortado,1.0,1588673861000,1204,INTERACTION
gKUuuzg9,chocolate,1.0,1588678250000,1205,INTERACTION
5pVcV5V,chocolate,1.0,1588681804000,1206,INTERACTION
D6F0qp7s7,cortado,1.0,1588682017000,1207,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588690531000,1208,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588691735000,1209,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588745505000,1210,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588746430000,1211,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588749140000,1212,INTERACTION
d4guBrpB,cortado,1.0,1588753393000,1213,INTERACTION
93xlxT,chocolate,1.0,1588755435000,1214,INTERACTION
FmxgvxmU,cortado,1.0,1588762481000,1215,INTERACTION
D6F0qp7s7,cortado,1.0,1588771494000,1216,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588832661000,1217,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588835112000,1218,INTERACTION
93xlxT,chocolate,1.0,1588841646000,1219,INTERACTION
d4guBrpB,cortado,1.0,1588842638000,1220,INTERACTION
FmxgvxmU,cortado,1.0,1588854132000,1221,INTERACTION
