user,service,value,startDate,id,contextvalue,contextname,type
FmxgvxmU,cortado,1.0,1571128807117,650,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1571128807117,650,1,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1571135194334,651,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1571135194334,651,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1571135194334,651,1,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1571724542716,652,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1571724542716,652,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1571724542716,652,1,dayofweek,INTERACTION
2qDLEBNv,milk_coffee,1.0,1571724561878,653,supervisor,role,INTERACTION
2qDLEBNv,milk_coffee,1.0,1571724561878,653,t1,shift,INTERACTION
2qDLEBNv,milk_coffee,1.0,1571724561878,653,1,dayofweek,INTERACTION
5pVcV5V,milk_coffee,1.0,1571724654341,654,supervisor,role,INTERACTION
5pVcV5V,milk_coffee,1.0,1571724654341,654,t1,shift,INTERACTION
5pVcV5V,milk_coffee,1.0,1571724654341,654,1,dayofweek,INTERACTION
2qDLEBNv,expresso,1.0,1571745110900,655,supervisor,role,INTERACTION
2qDLEBNv,expresso,1.0,1571745110900,655,t1,shift,INTERACTION
2qDLEBNv,expresso,1.0,1571745110900,655,1,dayofweek,INTERACTION
2qDLEBNv,expresso,1.0,1571745259515,656,supervisor,role,INTERACTION
2qDLEBNv,expresso,1.0,1571745259515,656,t1,shift,INTERACTION
2qDLEBNv,expresso,1.0,1571745259515,656,1,dayofweek,INTERACTION
2qDLEBNv,expresso,1.0,1571745275067,657,supervisor,role,INTERACTION
2qDLEBNv,expresso,1.0,1571745275067,657,t1,shift,INTERACTION
2qDLEBNv,expresso,1.0,1571745275067,657,1,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1571841252273,658,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1571841252273,658,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1571841252273,658,2,dayofweek,INTERACTION
2qDLEBNv,milk_coffee,1.0,1572353199267,659,supervisor,role,INTERACTION
2qDLEBNv,milk_coffee,1.0,1572353199267,659,t2,shift,INTERACTION
2qDLEBNv,milk_coffee,1.0,1572353199267,659,1,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1572353223993,660,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1572353223993,660,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1572353223993,660,1,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1573060211697,661,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1573060211697,661,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1573060211697,661,2,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1573141436584,662,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1573141436584,662,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1573141436584,662,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1573635710307,663,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1573635710307,663,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1573635710307,663,2,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1574161362243,664,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1574161362243,664,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1574161362243,664,1,dayofweek,INTERACTION
d4guBrpB,expresso,1.0,1576070154615,665,doctoral student,role,INTERACTION
d4guBrpB,expresso,1.0,1576070154615,665,t2,shift,INTERACTION
d4guBrpB,expresso,1.0,1576070154615,665,2,dayofweek,INTERACTION
93xlxT,expresso,1.0,1576159099707,666,doctoral student,role,INTERACTION
93xlxT,expresso,1.0,1576159099707,666,t2,shift,INTERACTION
93xlxT,expresso,1.0,1576159099707,666,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1576499184992,667,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1576499184992,667,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1576499184992,667,0,dayofweek,INTERACTION
FmxgvxmU,expresso,1.0,1578901378433,668,doctoral student,role,INTERACTION
FmxgvxmU,expresso,1.0,1578901378433,668,t1,shift,INTERACTION
FmxgvxmU,expresso,1.0,1578901378433,668,0,dayofweek,INTERACTION
d4guBrpB,capuccino,1.0,1579013058781,669,doctoral student,role,INTERACTION
d4guBrpB,capuccino,1.0,1579013058781,669,t2,shift,INTERACTION
d4guBrpB,capuccino,1.0,1579013058781,669,1,dayofweek,INTERACTION
FmxgvxmU,expresso,1.0,1579180467072,670,doctoral student,role,INTERACTION
FmxgvxmU,expresso,1.0,1579180467072,670,t2,shift,INTERACTION
FmxgvxmU,expresso,1.0,1579180467072,670,3,dayofweek,INTERACTION
d4guBrpB,expresso,1.0,1579180723589,671,doctoral student,role,INTERACTION
d4guBrpB,expresso,1.0,1579180723589,671,t2,shift,INTERACTION
d4guBrpB,expresso,1.0,1579180723589,671,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1579183465802,672,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1579183465802,672,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1579183465802,672,3,dayofweek,INTERACTION
93xlxT,hazelnut_cappuccino,1.0,1579185269856,673,doctoral student,role,INTERACTION
93xlxT,hazelnut_cappuccino,1.0,1579185269856,673,t2,shift,INTERACTION
93xlxT,hazelnut_cappuccino,1.0,1579185269856,673,3,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1579528814853,674,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1579528814853,674,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1579528814853,674,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1579534977409,675,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1579534977409,675,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1579534977409,675,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1579611364821,676,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1579611364821,676,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1579611364821,676,1,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1579687426923,677,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1579687426923,677,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1579687426923,677,2,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1579702544262,678,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1579702544262,678,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1579702544262,678,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1579870444343,679,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1579870444343,679,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1579870444343,679,4,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1579874040399,680,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1579874040399,680,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1579874040399,680,4,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1579874163742,681,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1579874163742,681,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1579874163742,681,4,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1579874460949,682,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1579874460949,682,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1579874460949,682,4,dayofweek,INTERACTION
FmxgvxmU,milk_coffee,1.0,1580106703817,683,doctoral student,role,INTERACTION
FmxgvxmU,milk_coffee,1.0,1580106703817,683,t1,shift,INTERACTION
FmxgvxmU,milk_coffee,1.0,1580106703817,683,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580121502353,684,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580121502353,684,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580121502353,684,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580128800621,685,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580128800621,685,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580128800621,685,0,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580133980133,686,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580133980133,686,t2,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580133980133,686,0,dayofweek,INTERACTION
93xlxT,hazelnut_cappuccino,1.0,1580135442575,687,doctoral student,role,INTERACTION
93xlxT,hazelnut_cappuccino,1.0,1580135442575,687,t2,shift,INTERACTION
93xlxT,hazelnut_cappuccino,1.0,1580135442575,687,0,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580203705853,688,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580203705853,688,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580203705853,688,1,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1580221076398,689,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1580221076398,689,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1580221076398,689,1,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1580223939169,690,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1580223939169,690,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1580223939169,690,1,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580288247176,691,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580288247176,691,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580288247176,691,2,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580375223876,692,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580375223876,692,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580375223876,692,3,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1580390412242,693,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1580390412242,693,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1580390412242,693,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580454506871,694,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580454506871,694,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580454506871,694,4,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580464920936,695,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580464920936,695,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580464920936,695,4,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580464969355,696,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580464969355,696,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580464969355,696,4,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580477217456,697,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580477217456,697,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580477217456,697,4,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580477280531,698,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580477280531,698,t2,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580477280531,698,4,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580549039943,699,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580549039943,699,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580549039943,699,5,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580628865179,700,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580628865179,700,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580628865179,700,6,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580712295542,701,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580712295542,701,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580712295542,701,0,dayofweek,INTERACTION
anH4HDH,capuccino,1.0,1580722159460,702,supervisor,role,INTERACTION
anH4HDH,capuccino,1.0,1580722159460,702,t1,shift,INTERACTION
anH4HDH,capuccino,1.0,1580722159460,702,0,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580722836842,703,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580722836842,703,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580722836842,703,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580722906449,704,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580722906449,704,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580722906449,704,0,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580724066250,705,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580724066250,705,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580724066250,705,0,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1580724098164,706,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1580724098164,706,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1580724098164,706,0,dayofweek,INTERACTION
0WFqeFiPx3K,capuccino decaffeinated,1.0,1580736112813,707,doctoral student,role,INTERACTION
0WFqeFiPx3K,capuccino decaffeinated,1.0,1580736112813,707,t2,shift,INTERACTION
0WFqeFiPx3K,capuccino decaffeinated,1.0,1580736112813,707,0,dayofweek,INTERACTION
FHZemZ,capuccino,1.0,1580736371367,708,administrative,role,INTERACTION
FHZemZ,capuccino,1.0,1580736371367,708,t2,shift,INTERACTION
FHZemZ,capuccino,1.0,1580736371367,708,0,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580736375122,709,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580736375122,709,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580736375122,709,0,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1580736379349,710,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1580736379349,710,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1580736379349,710,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580736526028,711,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580736526028,711,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580736526028,711,0,dayofweek,INTERACTION
anH4HDH,capuccino,1.0,1580737043871,712,supervisor,role,INTERACTION
anH4HDH,capuccino,1.0,1580737043871,712,t2,shift,INTERACTION
anH4HDH,capuccino,1.0,1580737043871,712,0,dayofweek,INTERACTION
anH4HDH,expresso,1.0,1580741309118,713,supervisor,role,INTERACTION
anH4HDH,expresso,1.0,1580741309118,713,t2,shift,INTERACTION
anH4HDH,expresso,1.0,1580741309118,713,0,dayofweek,INTERACTION
anH4HDH,expresso,1.0,1580741328295,714,supervisor,role,INTERACTION
anH4HDH,expresso,1.0,1580741328295,714,t2,shift,INTERACTION
anH4HDH,expresso,1.0,1580741328295,714,0,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580743122608,715,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580743122608,715,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580743122608,715,0,dayofweek,INTERACTION
FHZemZ,milk_coffee,1.0,1580743404176,716,administrative,role,INTERACTION
FHZemZ,milk_coffee,1.0,1580743404176,716,t2,shift,INTERACTION
FHZemZ,milk_coffee,1.0,1580743404176,716,0,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1580806850753,717,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1580806850753,717,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1580806850753,717,1,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580807520623,718,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580807520623,718,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580807520623,718,1,dayofweek,INTERACTION
anH4HDH,capuccino,1.0,1580807535186,719,supervisor,role,INTERACTION
anH4HDH,capuccino,1.0,1580807535186,719,t1,shift,INTERACTION
anH4HDH,capuccino,1.0,1580807535186,719,1,dayofweek,INTERACTION
FHZemZ,capuccino,1.0,1580809633679,720,administrative,role,INTERACTION
FHZemZ,capuccino,1.0,1580809633679,720,t1,shift,INTERACTION
FHZemZ,capuccino,1.0,1580809633679,720,1,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580809651141,721,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580809651141,721,t1,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580809651141,721,1,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580810039005,722,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580810039005,722,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580810039005,722,1,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580810433076,723,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580810433076,723,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580810433076,723,1,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1580810776040,724,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1580810776040,724,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1580810776040,724,1,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580819804330,725,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580819804330,725,t2,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580819804330,725,1,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580819814597,726,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580819814597,726,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580819814597,726,1,dayofweek,INTERACTION
FHZemZ,milk_coffee,1.0,1580819834521,727,administrative,role,INTERACTION
FHZemZ,milk_coffee,1.0,1580819834521,727,t2,shift,INTERACTION
FHZemZ,milk_coffee,1.0,1580819834521,727,1,dayofweek,INTERACTION
FHZemZ,capuccino,1.0,1580827870622,728,administrative,role,INTERACTION
FHZemZ,capuccino,1.0,1580827870622,728,t2,shift,INTERACTION
FHZemZ,capuccino,1.0,1580827870622,728,1,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580827886395,729,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580827886395,729,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580827886395,729,1,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1580828952562,730,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1580828952562,730,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1580828952562,730,1,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1580830416023,731,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1580830416023,731,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1580830416023,731,1,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580883787871,732,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580883787871,732,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1580883787871,732,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580894455095,733,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580894455095,733,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580894455095,733,2,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580894754793,734,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580894754793,734,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580894754793,734,2,dayofweek,INTERACTION
anH4HDH,capuccino,1.0,1580894765564,735,supervisor,role,INTERACTION
anH4HDH,capuccino,1.0,1580894765564,735,t1,shift,INTERACTION
anH4HDH,capuccino,1.0,1580894765564,735,2,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580896084055,736,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580896084055,736,t1,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580896084055,736,2,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1580897274354,737,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1580897274354,737,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1580897274354,737,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580899210721,738,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580899210721,738,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580899210721,738,2,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1580902517496,739,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1580902517496,739,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1580902517496,739,2,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580906313196,740,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580906313196,740,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580906313196,740,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580908136870,741,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580908136870,741,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580908136870,741,2,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1580910656205,742,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1580910656205,742,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1580910656205,742,2,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580914742036,743,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580914742036,743,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580914742036,743,2,dayofweek,INTERACTION
FHZemZ,capuccino,1.0,1580914745002,744,administrative,role,INTERACTION
FHZemZ,capuccino,1.0,1580914745002,744,t2,shift,INTERACTION
FHZemZ,capuccino,1.0,1580914745002,744,2,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1580916284720,745,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1580916284720,745,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1580916284720,745,2,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580973168756,746,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580973168756,746,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580973168756,746,3,dayofweek,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580979696953,747,administrative,role,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580979696953,747,t1,shift,INTERACTION
D6F0qp7s7,milk_coffee,1.0,1580979696953,747,3,dayofweek,INTERACTION
anH4HDH,capuccino,1.0,1580979710327,748,supervisor,role,INTERACTION
anH4HDH,capuccino,1.0,1580979710327,748,t1,shift,INTERACTION
anH4HDH,capuccino,1.0,1580979710327,748,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580981599891,749,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580981599891,749,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580981599891,749,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580981632765,750,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580981632765,750,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580981632765,750,3,dayofweek,INTERACTION
uhDooz5uD,expresso,1.0,1580981711004,751,doctoral student,role,INTERACTION
uhDooz5uD,expresso,1.0,1580981711004,751,t1,shift,INTERACTION
uhDooz5uD,expresso,1.0,1580981711004,751,3,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580982070705,752,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580982070705,752,t1,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580982070705,752,3,dayofweek,INTERACTION
FHZemZ,capuccino,1.0,1580982573169,753,administrative,role,INTERACTION
FHZemZ,capuccino,1.0,1580982573169,753,t1,shift,INTERACTION
FHZemZ,capuccino,1.0,1580982573169,753,3,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580983052513,754,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580983052513,754,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580983052513,754,3,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580990747319,755,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580990747319,755,t2,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1580990747319,755,3,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1580994933602,756,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1580994933602,756,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1580994933602,756,3,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1580995469034,757,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1580995469034,757,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1580995469034,757,3,dayofweek,INTERACTION
FHZemZ,capuccino,1.0,1580995506317,758,administrative,role,INTERACTION
FHZemZ,capuccino,1.0,1580995506317,758,t2,shift,INTERACTION
FHZemZ,capuccino,1.0,1580995506317,758,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1580996026454,759,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1580996026454,759,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1580996026454,759,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1581001393330,760,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1581001393330,760,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1581001393330,760,3,dayofweek,INTERACTION
FHZemZ,capuccino,1.0,1581001731477,761,administrative,role,INTERACTION
FHZemZ,capuccino,1.0,1581001731477,761,t2,shift,INTERACTION
FHZemZ,capuccino,1.0,1581001731477,761,3,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1581001805575,762,doctoral student,role,INTERACTION
oS7WZT0,milk_coffee,1.0,1581001805575,762,t2,shift,INTERACTION
oS7WZT0,milk_coffee,1.0,1581001805575,762,3,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1581058403333,763,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1581058403333,763,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1581058403333,763,4,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1581068783215,764,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1581068783215,764,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1581068783215,764,4,dayofweek,INTERACTION
oS7WZT0,milk_coffee,1.0,1581069093526,765,doctoral student,role,INTERACTION
