user,service_name,parameter,subservice_name,value,startdate,id,contextvalue,context_name
afgomez,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696924160,2167,GeneralResearcher,role
afgomez,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696924160,2167,GeneralResearcher,role
afgomez,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696924160,2167,GeneralResearcher,role
afgomez,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696924160,2167,t1,shift
afgomez,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696924160,2167,t1,shift
afgomez,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696924160,2167,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696927289,2168,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696927289,2168,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696927289,2168,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696927289,2168,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696927289,2168,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696927289,2168,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696947802,2169,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696947802,2169,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696947802,2169,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1696947802,2169,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1696947802,2169,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1696947802,2169,t2,shift
afgomez,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697013963,2170,GeneralResearcher,role
afgomez,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697013963,2170,GeneralResearcher,role
afgomez,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697013963,2170,GeneralResearcher,role
afgomez,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697013963,2170,t1,shift
afgomez,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697013963,2170,t1,shift
afgomez,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697013963,2170,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697440392,2171,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697440392,2171,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697440392,2171,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697440392,2171,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697440392,2171,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697440392,2171,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2172,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2172,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2172,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2172,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2172,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2172,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2173,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2173,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2173,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2173,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2173,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2173,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2174,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2174,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2174,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2174,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2174,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2174,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2175,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2175,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2175,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2175,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2175,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2175,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2176,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2176,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2176,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697465112,2176,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697465112,2176,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697465112,2176,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697531179,2177,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697531179,2177,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697531179,2177,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697531179,2177,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697531179,2177,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697531179,2177,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697533040,2178,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697533040,2178,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697533040,2178,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697533040,2178,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697533040,2178,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697533040,2178,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2179,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2179,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2179,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2179,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2179,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2179,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2180,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2180,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2180,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2180,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2180,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2180,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2181,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2181,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2181,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2181,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2181,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2181,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2182,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2182,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2182,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697636194,2182,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697636194,2182,t2,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697636194,2182,t2,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2183,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2183,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2183,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2183,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2183,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2183,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2184,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2184,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2184,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2184,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2184,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2184,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2185,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2185,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2185,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2185,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2185,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2185,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2186,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2186,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2186,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2186,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2186,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2186,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2187,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2187,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2187,GeneralResearcher,role
eamilibia,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697714789,2187,t1,shift
eamilibia,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697714789,2187,t1,shift
eamilibia,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697714789,2187,t1,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697811041,2188,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697811041,2188,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697811041,2188,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697811041,2188,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697811041,2188,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697811041,2188,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1697822875,2189,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2189,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2189,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1697822875,2189,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1697822875,2189,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2189,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2189,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1697822875,2189,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1697822875,2190,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2190,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2190,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1697822875,2190,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1697822875,2190,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2190,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2190,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1697822875,2190,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1697822875,2191,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1697822875,2191,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1697822875,2191,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1697822875,2191,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1697822875,2191,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2191,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2191,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1697822875,2191,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1697822875,2191,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1697822875,2191,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1697822875,2191,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1697822875,2191,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2191,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2191,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1697822875,2192,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1697822875,2192,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1697822875,2192,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1697822875,2192,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1697822875,2192,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2192,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2192,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1697822875,2192,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1697822875,2192,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1697822875,2192,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1697822875,2192,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1697822875,2192,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2192,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2192,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2193,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2193,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697822875,2193,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2193,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2193,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697822875,2193,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2194,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2194,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697822875,2194,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2194,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2194,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697822875,2194,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1697822875,2195,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1697822875,2195,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1697822875,2195,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1697822875,2195,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1697822875,2195,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2195,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2195,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisPosition_actual,1.0,1697822875,2195,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisPosition_actual,1.0,1697822875,2195,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisPosition_actual,1.0,1697822875,2195,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisPosition_actual,1.0,1697822875,2195,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisPosition_actual,1.0,1697822875,2195,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2195,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisPosition_actual,1.0,1697822875,2195,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2196,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2196,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697822875,2196,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2196,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2196,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697822875,2196,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1697822875,2197,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2197,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2197,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1697822875,2197,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Speed_actual,1.0,1697822875,2197,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2197,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,Wheelhead2Speed_actual,1.0,1697822875,2197,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Speed_actual,1.0,1697822875,2197,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisForce,1.0,1697822875,2198,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisForce,1.0,1697822875,2198,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisForce,1.0,1697822875,2198,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisForce,1.0,1697822875,2198,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisForce,1.0,1697822875,2198,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisForce,1.0,1697822875,2198,GrindingResearcher,role
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisForce,1.0,1697822875,2198,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,X1AxisForce,1.0,1697822875,2198,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1,X1AxisForce,1.0,1697822875,2198,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,X1AxisForce,1.0,1697822875,2198,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH1X1Z1,X1AxisForce,1.0,1697822875,2198,t2,shift
dbarrenetxea,signal_monitoring,Micra a micra Eje X,X1AxisForce,1.0,1697822875,2198,t2,shift
dbarrenetxea,signal_monitoring,Circularidad CCW Eje X y Z,X1AxisForce,1.0,1697822875,2198,t2,shift
dbarrenetxea,signal_monitoring,Circularidad Eje X y Z,X1AxisForce,1.0,1697822875,2198,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2199,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2199,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2Z1,Wheelhead2Power,1.0,1697822875,2199,GrindingResearcher,role
dbarrenetxea,signal_monitoring,TDOMONWH2X1,Wheelhead2Power,1.0,1697822875,2199,t2,shift
dbarrenetxea,signal_monitoring,TDOMONWH2X1Z1,Wheelhead2Power,1.0,1697822875,2199,t2,shift
