,id,username,subservice_name,value,startdate,context_value,context_name
1781,2202,eamilibia,Wheelhead2Power,1.0,1698215495,t1,shift
1782,2202,eamilibia,Wheelhead2Power,1.0,1698215495,t1,shift
1783,2202,eamilibia,Wheelhead2Power,1.0,1698215495,t1,shift
1784,2203,dbarrenetxea,Wheelhead2Power,1.0,1698220506,GrindingResearcher,role
1785,2203,dbarrenetxea,Wheelhead2Power,1.0,1698220506,GrindingResearcher,role
1786,2203,dbarrenetxea,Wheelhead2Power,1.0,1698220506,GrindingResearcher,role
1787,2203,dbarrenetxea,Wheelhead2Power,1.0,1698220506,t1,shift
1788,2203,dbarrenetxea,Wheelhead2Power,1.0,1698220506,t1,shift
1789,2203,dbarrenetxea,Wheelhead2Power,1.0,1698220506,t1,shift
1790,2204,jalvarez,Wheelhead1Power,1.0,1698395400,GrindingResearcher,role
1791,2204,jalvarez,Wheelhead1Power,1.0,1698395400,GrindingResearcher,role
1792,2204,jalvarez,Wheelhead1Power,1.0,1698395400,GrindingResearcher,role
1793,2204,jalvarez,Wheelhead1Power,1.0,1698395400,t1,shift
1794,2204,jalvarez,Wheelhead1Power,1.0,1698395400,t1,shift
1795,2204,jalvarez,Wheelhead1Power,1.0,1698395400,t1,shift
1796,2205,jalvarez,Wheelhead1Power,1.0,1698395400,GrindingResearcher,role
1797,2205,jalvarez,Wheelhead1Power,1.0,1698395400,GrindingResearcher,role
1798,2205,jalvarez,Wheelhead1Power,1.0,1698395400,GrindingResearcher,role
1799,2205,jalvarez,Wheelhead1Power,1.0,1698395400,t1,shift
1800,2205,jalvarez,Wheelhead1Power,1.0,1698395400,t1,shift
1801,2205,jalvarez,Wheelhead1Power,1.0,1698395400,t1,shift
1802,2206,dbarrenetxea,Wheelhead2Power,1.0,1698751430,GrindingResearcher,role
1803,2206,dbarrenetxea,Wheelhead2Power,1.0,1698751430,GrindingResearcher,role
1804,2206,dbarrenetxea,Wheelhead2Power,1.0,1698751430,GrindingResearcher,role
1805,2206,dbarrenetxea,Wheelhead2Power,1.0,1698751430,t1,shift
1806,2206,dbarrenetxea,Wheelhead2Power,1.0,1698751430,t1,shift
1807,2206,dbarrenetxea,Wheelhead2Power,1.0,1698751430,t1,shift
1808,2207,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1809,2207,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1810,2207,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1811,2207,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1812,2207,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1813,2207,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1814,2208,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1815,2208,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1816,2208,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1817,2208,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1818,2208,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1819,2208,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1820,2209,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1821,2209,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1822,2209,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1823,2209,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1824,2209,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1825,2209,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1826,2210,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1827,2210,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1828,2210,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1829,2210,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1830,2210,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1831,2210,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1832,2211,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1833,2211,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1834,2211,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1835,2211,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1836,2211,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1837,2211,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1838,2212,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1839,2212,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1840,2212,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1841,2212,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1842,2212,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1843,2212,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1844,2213,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1845,2213,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1846,2213,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1847,2213,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1848,2213,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1849,2213,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1850,2214,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1851,2214,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1852,2214,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1853,2214,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1854,2214,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1855,2214,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1856,2215,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1857,2215,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1858,2215,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1859,2215,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1860,2215,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1861,2215,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1862,2216,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1863,2216,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1864,2216,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1865,2216,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1866,2216,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1867,2216,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1868,2217,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1869,2217,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1870,2217,dbarrenetxea,Wheelhead2Power,1.0,1699887765,GrindingResearcher,role
1871,2217,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1872,2217,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1873,2217,dbarrenetxea,Wheelhead2Power,1.0,1699887765,t2,shift
1874,3000,dbarrenetxea,grinding-center,1.0,1695712669,GrindingResearcher,role
1875,3000,dbarrenetxea,grinding-center,1.0,1695712669,t1,shift
1876,3001,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1877,3001,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1878,3002,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1879,3002,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1880,3003,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1881,3003,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1882,3004,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1883,3004,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1884,3005,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1885,3005,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1886,3006,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1887,3006,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1888,3007,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1889,3007,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1890,3008,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1891,3008,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1892,3009,dbarrenetxea,common-moving-average,1.0,1695715725,GrindingResearcher,role
1893,3009,dbarrenetxea,common-moving-average,1.0,1695715725,t1,shift
1894,3010,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1895,3010,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1896,3011,dbarrenetxea,common-moving-average,1.0,1695715725,GrindingResearcher,role
1897,3011,dbarrenetxea,common-moving-average,1.0,1695715725,t1,shift
1898,3012,dbarrenetxea,grinding-center,1.0,1695715725,GrindingResearcher,role
1899,3012,dbarrenetxea,grinding-center,1.0,1695715725,t1,shift
1900,3013,dbarrenetxea,grinding-center,1.0,1695730449,GrindingResearcher,role
1901,3013,dbarrenetxea,grinding-center,1.0,1695730449,t1,shift
1902,3014,ggutierrezeizaguirre,grinding-center,1.0,1695985929,GeneralResearcher,role
1903,3014,ggutierrezeizaguirre,grinding-center,1.0,1695985929,t1,shift
1904,3015,ggutierrezeizaguirre,grinding-center,1.0,1695985929,GeneralResearcher,role
1905,3015,ggutierrezeizaguirre,grinding-center,1.0,1695985929,t1,shift
1906,3016,ggutierrezeizaguirre,grinding-center,1.0,1695985929,GeneralResearcher,role
1907,3016,ggutierrezeizaguirre,grinding-center,1.0,1695985929,t1,shift
1908,3017,ggutierrezeizaguirre,grinding-center,1.0,1695985929,GeneralResearcher,role
1909,3017,ggutierrezeizaguirre,grinding-center,1.0,1695985929,t1,shift
1910,3018,dbarrenetxea,grinding-center,1.0,1696252132,GrindingResearcher,role
1911,3018,dbarrenetxea,grinding-center,1.0,1696252132,t2,shift
1912,3019,dbarrenetxea,grinding-center,1.0,1696252132,GrindingResearcher,role
1913,3019,dbarrenetxea,grinding-center,1.0,1696252132,t2,shift
1914,3020,dbarrenetxea,grinding-center,1.0,1696269078,GrindingResearcher,role
1915,3020,dbarrenetxea,grinding-center,1.0,1696269078,t2,shift
1916,3021,dbarrenetxea,grinding-center,1.0,1696269078,GrindingResearcher,role
1917,3021,dbarrenetxea,grinding-center,1.0,1696269078,t2,shift
1918,3022,dbarrenetxea,common-negate,1.0,1696269078,GrindingResearcher,role
1919,3022,dbarrenetxea,common-negate,1.0,1696269078,t2,shift
1920,3023,dbarrenetxea,common-moving-average,1.0,1696269078,GrindingResearcher,role
1921,3023,dbarrenetxea,common-moving-average,1.0,1696269078,t2,shift
1922,3024,dbarrenetxea,common-negate,1.0,1696269078,GrindingResearcher,role
1923,3024,dbarrenetxea,common-negate,1.0,1696269078,t2,shift
1924,3025,dbarrenetxea,common-moving-average,1.0,1696269078,GrindingResearcher,role
1925,3025,dbarrenetxea,common-moving-average,1.0,1696269078,t2,shift
1926,3026,dbarrenetxea,common-moving-average,1.0,1696269078,GrindingResearcher,role
1927,3026,dbarrenetxea,common-moving-average,1.0,1696269078,t2,shift
1928,3027,dbarrenetxea,common-moving-average,1.0,1696269078,GrindingResearcher,role
1929,3027,dbarrenetxea,common-moving-average,1.0,1696269078,t2,shift
1930,3028,dbarrenetxea,common-moving-average,1.0,1696269078,GrindingResearcher,role
1931,3028,dbarrenetxea,common-moving-average,1.0,1696269078,t2,shift
1932,3029,dbarrenetxea,grinding-center,1.0,1696269078,GrindingResearcher,role
1933,3029,dbarrenetxea,grinding-center,1.0,1696269078,t2,shift
1934,3030,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1935,3030,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1936,3031,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1937,3031,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1938,3032,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1939,3032,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1940,3033,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1941,3033,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1942,3034,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1943,3034,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1944,3035,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1945,3035,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1946,3036,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1947,3036,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1948,3037,dbarrenetxea,common-fft,1.0,1696315412,GrindingResearcher,role
1949,3037,dbarrenetxea,common-fft,1.0,1696315412,t1,shift
1950,3038,dbarrenetxea,common-fft,1.0,1696315412,GrindingResearcher,role
1951,3038,dbarrenetxea,common-fft,1.0,1696315412,t1,shift
1952,3039,dbarrenetxea,common-fft,1.0,1696315412,GrindingResearcher,role
1953,3039,dbarrenetxea,common-fft,1.0,1696315412,t1,shift
1954,3040,dbarrenetxea,common-fft,1.0,1696315412,GrindingResearcher,role
1955,3040,dbarrenetxea,common-fft,1.0,1696315412,t1,shift
1956,3041,dbarrenetxea,common-fft,1.0,1696315412,GrindingResearcher,role
1957,3041,dbarrenetxea,common-fft,1.0,1696315412,t1,shift
1958,3042,dbarrenetxea,common-fft,1.0,1696315412,GrindingResearcher,role
1959,3042,dbarrenetxea,common-fft,1.0,1696315412,t1,shift
1960,3043,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1961,3043,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1962,3044,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1963,3044,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1964,3045,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1965,3045,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1966,3046,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1967,3046,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1968,3047,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1969,3047,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1970,3048,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1971,3048,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1972,3049,dbarrenetxea,common-moving-average,1.0,1696315412,GrindingResearcher,role
1973,3049,dbarrenetxea,common-moving-average,1.0,1696315412,t1,shift
1974,3050,dbarrenetxea,grinding-center,1.0,1696315412,GrindingResearcher,role
1975,3050,dbarrenetxea,grinding-center,1.0,1696315412,t1,shift
1976,3051,dbarrenetxea,grinding-center,1.0,1696315412,GrindingResearcher,role
1977,3051,dbarrenetxea,grinding-center,1.0,1696315412,t1,shift
1978,3052,ggutierrezeizaguirre,grinding-center,1.0,1696315578,GeneralResearcher,role
1979,3052,ggutierrezeizaguirre,grinding-center,1.0,1696315578,t1,shift
1980,3053,dbarrenetxea,grinding-center,1.0,1696399219,GrindingResearcher,role
1981,3053,dbarrenetxea,grinding-center,1.0,1696399219,t1,shift
1982,3054,dbarrenetxea,grinding-center,1.0,1696399219,GrindingResearcher,role
1983,3054,dbarrenetxea,grinding-center,1.0,1696399219,t1,shift
1984,3055,dbarrenetxea,grinding-center,1.0,1696399219,GrindingResearcher,role
1985,3055,dbarrenetxea,grinding-center,1.0,1696399219,t1,shift
1986,3056,dbarrenetxea,grinding-center,1.0,1696399219,GrindingResearcher,role
1987,3056,dbarrenetxea,grinding-center,1.0,1696399219,t1,shift
1988,3057,dbarrenetxea,grinding-center,1.0,1696399219,GrindingResearcher,role
1989,3057,dbarrenetxea,grinding-center,1.0,1696399219,t1,shift
1990,3058,dbarrenetxea,grinding-center,1.0,1696396209,GrindingResearcher,role
1991,3058,dbarrenetxea,grinding-center,1.0,1696396209,t2,shift
1992,3059,dbarrenetxea,grinding-center,1.0,1696396209,GrindingResearcher,role
1993,3059,dbarrenetxea,grinding-center,1.0,1696396209,t2,shift
1994,3060,dbarrenetxea,grinding-center,1.0,1696396209,GrindingResearcher,role
1995,3060,dbarrenetxea,grinding-center,1.0,1696396209,t2,shift
1996,3061,dbarrenetxea,grinding-center,1.0,1696396209,GrindingResearcher,role
1997,3061,dbarrenetxea,grinding-center,1.0,1696396209,t2,shift
1998,3062,dbarrenetxea,grinding-center,1.0,1696396209,GrindingResearcher,role
1999,3062,dbarrenetxea,grinding-center,1.0,1696396209,t2,shift
2000,3063,dbarrenetxea,common-moving-average,1.0,1696409190,GrindingResearcher,role
2001,3063,dbarrenetxea,common-moving-average,1.0,1696409190,t1,shift
2002,3064,dbarrenetxea,grinding-center,1.0,1696409190,GrindingResearcher,role
2003,3064,dbarrenetxea,grinding-center,1.0,1696409190,t1,shift
2004,3065,pruiz,grinding-center,1.0,1696422680,NDTResearcher,role
2005,3065,pruiz,grinding-center,1.0,1696422680,t1,shift
2006,3066,pruiz,grinding-center,1.0,1696422680,NDTResearcher,role
2007,3066,pruiz,grinding-center,1.0,1696422680,t1,shift
2008,3067,pruiz,grinding-center,1.0,1696422680,NDTResearcher,role
2009,3067,pruiz,grinding-center,1.0,1696422680,t1,shift
2010,3068,pruiz,grinding-center,1.0,1696422680,NDTResearcher,role
2011,3068,pruiz,grinding-center,1.0,1696422680,t1,shift
2012,3069,pruiz,grinding-center,1.0,1696422680,NDTResearcher,role
2013,3069,pruiz,grinding-center,1.0,1696422680,t1,shift
2014,3070,pruiz,common-negate,1.0,1696422680,NDTResearcher,role
2015,3070,pruiz,common-negate,1.0,1696422680,t1,shift
2016,3071,pruiz,common-negate,1.0,1696422680,NDTResearcher,role
2017,3071,pruiz,common-negate,1.0,1696422680,t1,shift
2018,3072,dbarrenetxea,grinding-center,1.0,1696439221,GrindingResearcher,role
2019,3072,dbarrenetxea,grinding-center,1.0,1696439221,t2,shift
2020,3073,dbarrenetxea,grinding-center,1.0,1696492466,GrindingResearcher,role
2021,3073,dbarrenetxea,grinding-center,1.0,1696492466,t1,shift
2022,3074,dbarrenetxea,grinding-center,1.0,1696584197,GrindingResearcher,role
2023,3074,dbarrenetxea,grinding-center,1.0,1696584197,t1,shift
2024,3075,dbarrenetxea,common-moving-average,1.0,1696601954,GrindingResearcher,role
2025,3075,dbarrenetxea,common-moving-average,1.0,1696601954,t2,shift
2026,3076,dbarrenetxea,common-moving-average,1.0,1696833946,GrindingResearcher,role
2027,3076,dbarrenetxea,common-moving-average,1.0,1696833946,t1,shift
2028,3077,dbarrenetxea,common-moving-average,1.0,1696833946,GrindingResearcher,role
2029,3077,dbarrenetxea,common-moving-average,1.0,1696833946,t1,shift
2030,3078,dbarrenetxea,common-moving-average,1.0,1696833946,GrindingResearcher,role
2031,3078,dbarrenetxea,common-moving-average,1.0,1696833946,t1,shift
2032,3079,eamilibia,common-fft,1.0,1697531179,GeneralResearcher,role
2033,3079,eamilibia,common-fft,1.0,1697531179,t1,shift
2034,3080,eamilibia,common-fft,1.0,1697531179,GeneralResearcher,role
2035,3080,eamilibia,common-fft,1.0,1697531179,t1,shift
2036,3081,eamilibia,common-fft,1.0,1697531179,GeneralResearcher,role
2037,3081,eamilibia,common-fft,1.0,1697531179,t1,shift
2038,3082,dbarrenetxea,grinding-center,1.0,1697533040,GrindingResearcher,role
2039,3082,dbarrenetxea,grinding-center,1.0,1697533040,t1,shift
2040,3083,eamilibia,common-fft,1.0,1697636194,GeneralResearcher,role
2041,3083,eamilibia,common-fft,1.0,1697636194,t2,shift
2042,3084,dbarrenetxea,grinding-center,1.0,1697811041,GrindingResearcher,role
2043,3084,dbarrenetxea,grinding-center,1.0,1697811041,t2,shift
2044,3085,dbarrenetxea,grinding-center,1.0,1697811041,GrindingResearcher,role
2045,3085,dbarrenetxea,grinding-center,1.0,1697811041,t2,shift
2046,3086,dbarrenetxea,grinding-center,1.0,1697811041,GrindingResearcher,role
2047,3086,dbarrenetxea,grinding-center,1.0,1697811041,t2,shift
2048,3087,dbarrenetxea,common-moving-average,1.0,1697822875,GrindingResearcher,role
2049,3087,dbarrenetxea,common-moving-average,1.0,1697822875,t2,shift
2050,3088,dbarrenetxea,common-moving-average,1.0,1697822875,GrindingResearcher,role
2051,3088,dbarrenetxea,common-moving-average,1.0,1697822875,t2,shift
2052,3089,dbarrenetxea,common-moving-average,1.0,1697822875,GrindingResearcher,role
2053,3089,dbarrenetxea,common-moving-average,1.0,1697822875,t2,shift
2054,3090,dbarrenetxea,common-moving-average,1.0,1697822875,GrindingResearcher,role
2055,3090,dbarrenetxea,common-moving-average,1.0,1697822875,t2,shift
2056,3091,dbarrenetxea,grinding-center,1.0,1698751430,GrindingResearcher,role
2057,3091,dbarrenetxea,grinding-center,1.0,1698751430,t1,shift
2058,3092,dbarrenetxea,grinding-center,1.0,1699887765,GrindingResearcher,role
2059,3092,dbarrenetxea,grinding-center,1.0,1699887765,t2,shift
2060,3093,dbarrenetxea,grinding-center,1.0,1699955808,GrindingResearcher,role
2061,3093,dbarrenetxea,grinding-center,1.0,1699955808,t1,shift
2062,4000,ggutierrezeizaguirre,grinding-power-stats,1.0,1695628873,GeneralResearcher,role
2063,4000,ggutierrezeizaguirre,grinding-power-stats,1.0,1695628873,t1,shift
2064,4001,ggutierrezeizaguirre,grinding-power-stats,1.0,1695628873,GeneralResearcher,role
2065,4001,ggutierrezeizaguirre,grinding-power-stats,1.0,1695628873,t1,shift
2066,4002,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,GeneralResearcher,role
2067,4002,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,t1,shift
2068,4003,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,GeneralResearcher,role
2069,4003,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,t1,shift
2070,4004,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,GeneralResearcher,role
2071,4004,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,t1,shift
2072,4005,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,GeneralResearcher,role
2073,4005,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,t1,shift
2074,4006,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,GeneralResearcher,role
2075,4006,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,t1,shift
2076,4007,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,GeneralResearcher,role
2077,4007,ggutierrezeizaguirre,grinding-power-stats,1.0,1695633767,t1,shift
2078,4008,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,GeneralResearcher,role
2079,4008,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,t1,shift
2080,4009,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,GeneralResearcher,role
2081,4009,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,t1,shift
2082,4010,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,GeneralResearcher,role
2083,4010,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,t1,shift
2084,4011,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,GeneralResearcher,role
2085,4011,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,t1,shift
2086,4012,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,GeneralResearcher,role
2087,4012,ggutierrezeizaguirre,grinding-power-stats,1.0,1695635276,t1,shift
2088,4013,dbarrenetxea,grinding-specific-energy,1.0,1695712669,GrindingResearcher,role
2089,4013,dbarrenetxea,grinding-specific-energy,1.0,1695712669,t1,shift
2090,4014,dbarrenetxea,grinding-specific-energy,1.0,1695712669,GrindingResearcher,role
2091,4014,dbarrenetxea,grinding-specific-energy,1.0,1695712669,t1,shift
2092,4015,dbarrenetxea,grinding-specific-energy,1.0,1695712669,GrindingResearcher,role
2093,4015,dbarrenetxea,grinding-specific-energy,1.0,1695712669,t1,shift
2094,4016,dbarrenetxea,grinding-power-stats,1.0,1695715725,GrindingResearcher,role
2095,4016,dbarrenetxea,grinding-power-stats,1.0,1695715725,t1,shift
2096,4017,dbarrenetxea,grinding-specific-energy,1.0,1695715725,GrindingResearcher,role
2097,4017,dbarrenetxea,grinding-specific-energy,1.0,1695715725,t1,shift
2098,4018,dbarrenetxea,grinding-power-stats,1.0,1695730449,GrindingResearcher,role
2099,4018,dbarrenetxea,grinding-power-stats,1.0,1695730449,t1,shift
2100,4019,dbarrenetxea,grinding-specific-energy,1.0,1695730449,GrindingResearcher,role
2101,4019,dbarrenetxea,grinding-specific-energy,1.0,1695730449,t1,shift
2102,4020,dbarrenetxea,grinding-force-stats,1.0,1695730449,GrindingResearcher,role
2103,4020,dbarrenetxea,grinding-force-stats,1.0,1695730449,t1,shift
2104,4021,dbarrenetxea,grinding-defect-spark,1.0,1695730449,GrindingResearcher,role
2105,4021,dbarrenetxea,grinding-defect-spark,1.0,1695730449,t1,shift
2106,4022,dbarrenetxea,grinding-stiffness,1.0,1695730449,GrindingResearcher,role
2107,4022,dbarrenetxea,grinding-stiffness,1.0,1695730449,t1,shift
2108,4023,dbarrenetxea,grinding-power-stats,1.0,1695730449,GrindingResearcher,role
2109,4023,dbarrenetxea,grinding-power-stats,1.0,1695730449,t1,shift
2110,4024,dbarrenetxea,grinding-power-stats,1.0,1695730449,GrindingResearcher,role
2111,4024,dbarrenetxea,grinding-power-stats,1.0,1695730449,t1,shift
2112,4025,dbarrenetxea,grinding-power-stats,1.0,1695730449,GrindingResearcher,role
2113,4025,dbarrenetxea,grinding-power-stats,1.0,1695730449,t1,shift
2114,4026,dbarrenetxea,grinding-power-stats,1.0,1695730449,GrindingResearcher,role
2115,4026,dbarrenetxea,grinding-power-stats,1.0,1695730449,t1,shift
2116,4027,dbarrenetxea,grinding-power-stats,1.0,1695730449,GrindingResearcher,role
2117,4027,dbarrenetxea,grinding-power-stats,1.0,1695730449,t1,shift
2118,4028,dbarrenetxea,grinding-power-stats,1.0,1695730449,GrindingResearcher,role
2119,4028,dbarrenetxea,grinding-power-stats,1.0,1695730449,t1,shift
2120,4029,ggutierrezeizaguirre,grinding-power-stats,1.0,1695985929,GeneralResearcher,role
2121,4029,ggutierrezeizaguirre,grinding-power-stats,1.0,1695985929,t1,shift
2122,4030,ggutierrezeizaguirre,grinding-power-stats,1.0,1695985929,GeneralResearcher,role
2123,4030,ggutierrezeizaguirre,grinding-power-stats,1.0,1695985929,t1,shift
2124,4031,ggutierrezeizaguirre,grinding-specific-energy,1.0,1695985929,GeneralResearcher,role
2125,4031,ggutierrezeizaguirre,grinding-specific-energy,1.0,1695985929,t1,shift
2126,4032,ggutierrezeizaguirre,grinding-power-stats,1.0,1695985929,GeneralResearcher,role
